job_id,job_title,company,location,salary_min,salary_max,description,country,search_keyword,experience_required,degree_required,skills,num_skills,job_level,is_remote,salary_avg,has_salary
5683836293,data scientist,Tata Consultancy Services,"Bangalore, Karnataka",,,"Job Title - Data Scientist Location - Bengaluru or Chennai Experience - 7 – 12 Years Key Responsibilities Data Collection and Cleaning: Gather large sets of structured and unstructured data from various sources and ensure its quality and integrity. Exploratory Data Analysis (EDA): Identify patterns, trends, and insights through visualizations and statistical methods. Model Development: Design and implement predictive and prescriptive models using machine learning and statistical techniques. Dat…",India,data scientist,12,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5711045554,data scientist,Somnetics,India,,,"Company : Som Imaging Informatics Pvt. Ltd. (SOMNETICS), Kolkata Role : Data Science AI/ML Location : Remote Relevant Experience : 5 years Requirements Strong programming in Python with hands-on Django/Flask experience 5 years of expertise in Machine Learning, Deep Learning, NLP, and Computer Vision (TensorFlow/PyTorch, scikit-learn) Familiarity with Generative AI, LangChain, RAG, LLMs preferred Knowledge of SQL/NoSQL databases, API development, and data visualization (Power BI/Tableau) Experie…",India,data scientist,5,Not specified,"['python', 'sql', 'machine learning', 'tableau', 'power bi']",5,Mid,TRUE,,FALSE
5690363230,data scientist,Kidaura,"Nashik, Maharashtra",,,"We are seeking a skilled and motivated Data Scientist with 2-5 years of experience to join our team. The successful candidate will develop and enhance machine learning (ML) models to analyze user interaction data collected through a mobile game application. This role will also involve incorporating additional data sources, such as facial expressions and gaze data from video content. Key Responsibilities Model Development: Design, develop, and implement machine learning models to process and ana…",India,data scientist,5,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5710346057,data scientist,Tezo,"Hyderabad, Telangana",,,"Tezo is a new generation Digital & AI solutions provider, with a history of creating remarkable outcomes for our customers. We bring exceptional experiences using cutting-edge analytics, data proficiency, technology, and digital excellence. About the role: We are seeking a seasoned Data Scientist to spearhead AI and machine learning initiatives for our insurance operations. You will design, develop, and deploy advanced GenAI solutions like RAG and Agentic AI workflows to optimize risk assessmen…",India,data scientist,,Not specified,"['machine learning', 'excel']",2,Mid,FALSE,,FALSE
5711043780,data scientist,AS Technology Corporation,"Hyderabad, Telangana",,,"Job Title: Data Scientist Location: Hyderabad (5 Days) Shift timing: 1 PM to 10 PM Experience: 7 years Mandatory Skills: Data Scientist, Python, Pytorch, AWS, SQL, Gen Ai Position Description: We’re looking for a Senior Data Scientist with strong analytical thinking, deep technical The candidate should have 4 years of high-quality proven experience in AI/ML working. The You’ll work with cross-functional teams to design, develop, and deploy scalable AI/ML solutions, including Generative AI, pred…",India,data scientist,7,Not specified,"['python', 'sql', 'aws']",3,Mid,FALSE,,FALSE
5707162315,data scientist,ITC Infotech,"Bangalore, Karnataka",,,"We are seeking a skilled Python Developer with strong Data Science and Machine Learning expertise to join our team. The ideal candidate will be responsible for designing and developing robust data pipelines, building and maintaining ML models, and transforming complex datasets into actionable business insights. Role - Data Science Experience - 3 to 5 years Location - Bangalore (hybrid) Notice period - Immediate joiners Key Responsibilities: Write clean, scalable, and efficient Python code for d…",India,data scientist,5,Not specified,"['python', 'machine learning']",2,Mid,FALSE,,FALSE
5687247314,data scientist,Rakuten Symphony,"Bangalore, Karnataka",,,"Greetings from Rakuten Symphony India. Why should you choose us? Rakuten Symphony is reimagining telecom, changing supply chain norms and disrupting outmoded thinking that threatens the industryʼs pursuit of rapid innovation and growth. Based on proven modern infrastructure practices, its open interface platforms make it possible to launch and operate advanced mobile services in a fraction of the time and cost of conventional approaches, with no compromise to network quality or security. Rakute…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5707159325,data scientist,Joveo AI,India,,,"About Joveo Joveo was founded in 2017 by a group of visionary entrepreneurs and enthusiastic problem solvers who foresaw the need for greater transparency and predictability in recruitment marketing. The focus was on building a cutting-edge technology platform that uses data and machine learning to enable employers, staffing agencies, RPOs, advertising agencies, and job sites to address this need better and more cost-effectively. We're the global leader in programmatic job advertising driving n…",India,data scientist,,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5678811756,data scientist,Protect Group,India,,,"Data Scientist Location: Pune (Baner) - Onsite, with possible options of Hybrid Contract: Full-time Salary: Competitive depending on experience. About Protect Group: Protect Group, established in 2016, is an innovative global technology leader enhancing customer experiences and revenue opportunities for businesses through AI-driven solutions. With over 400 partners across 75 countries, we provide an intuitive widget that seamlessly integrates with online sales platforms, dramatically improving …",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5699982221,data scientist,Anblicks,"Hyderabad, Telangana",,,"About Anblicks Anblicks is Data and AI Company – We bring value to your data. Anblicks is a Data and AI company, specializing in data modernization and transformation, that helps organizations across industries make decisions better, faster, and at scale. Enabling Enterprises with Data-Driven Decision Making. Since 2004, Anblicks has been enabling customers across the globe, with their digital transformation journey. Anblicks is headquartered in Addison, Texas, and employs more than 550 technol…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5711046093,data scientist,Infosys Finacle,"Chennai, Tamil Nadu",,,"Job Title: Data Scientist AIML Engineer Experience: 5 Years Location: Chennai, Bengaluru (Chennai preferred) - Onsite Mandatory Skills: AI‑driven products using GenAI, LLMs, RAG, and Machine Learning. Join us in building cutting‑edge AI solutions that drive real business impact. Job Description : Must have skills: 5 years of experience in Data Science / AI Excellent analytical and problem‑solving skills Strong experience using Python, SQL (SLQ*) and statistical programming languages Hands‑on ex…",India,data scientist,5,Not specified,"['python', 'sql', 'machine learning', 'excel']",4,Mid,FALSE,,FALSE
5707160340,data scientist,LS Digital Group,"Navi Mumbai, Maharashtra",,,"About the Role: We are seeking a highly motivated Data Scientist to join our LS Digital team. The ideal candidate will have hands-on experience in building ML models, developing end-to-end pipelines, and deploying AI/ML solutions. Exposure to Generative AI technologies is a plus. In this role, you will contribute to the design, development, and deployment of AI/ML-driven products and services leveraging Google Vertex AI and related Google Cloud Machine Learning capabilities. Key Responsibilitie…",India,data scientist,,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5701275788,data scientist,HCLSoftware,India,,,"Senior Python Developer (Data Science, AI/ML) Kindly share CV to monica_sharma@hcl-software.com with the below details: Total Experience- should be 7 to 12 years. Current CTC- Expected CTC- Notice period- No. of years of experience in Python programming/development- Willing to work in Pune- Yes/No HCL Software ( hcl-software.com ) delivers software that fulfils the transformative needs of clients around the world. We build award winning software across AI, Automation, Data & Analytics, Security…",India,data scientist,12,Not specified,['python'],1,Mid,FALSE,,FALSE
5705681798,data scientist,Perfios,"Mumbai, Maharashtra",,,"We are seeking a highly skilled Data Scientist with experience of 3-5 years to join our team and lead the development of advanced models that analyze user interaction patterns and measure behavioral dynamics over time. The ideal candidate will have experience working with large-scale interaction data, behavioral analytics, and machine learning for pattern recognition and anomaly detection. This role will focus on designing, developing, and deploying ML models that leverage user interaction data…",India,data scientist,5,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5643596426,data scientist,"Prudent Technologies and Consulting, Inc.","Hyderabad, Telangana",,,"Role and Responsibilities · Design, develop, implement, and maintain AIML products to solve specific business problems · Optimize the existing codes using advanced programming skills · Execute AIML POC projects · Collaborate with various stake holders (Data engineers, Cloud Engineers, Bas) in the practice to deliver optimal outcomes · Work on various cloud platforms includes AWS, AZURE and GCP · Work on big-data tools (PySpark) · Design and develop ML pipelines includes feature engineering, mod…",India,data scientist,,Not specified,"['aws', 'spark']",2,Mid,FALSE,,FALSE
5693749965,data scientist,Lingaro,India,,,"Data Scientist - Time series Forecasting India, Remote Growth through diversity, equity, and inclusion. As an ethical business, we do what is right — including ensuring equal opportunities and fostering a safe, respectful workplace for each of us. We believe diversity fuels both personal and business growth. We're committed to building an inclusive community where all our people thrive regardless of their backgrounds, identities, or other personal characteristics. Tasks/ Responsibilities: Runni…",India,data scientist,,Not specified,[],0,Mid,TRUE,,FALSE
5704483190,data scientist,Muthoot Fincorp Ltd.,"Thiruvananthapuram, Kerala",,,"Role Overview' We are looking for an experienced Data Scientist with strong analytical capabilities and hands-on experience in building, deploying, and maintaining machine learning models in a FinTech environment. The role requires translating business problems into data-driven solutions , particularly in areas such as customer propensity modelling, risk analytics, and customer behavior analysis . The candidate should be comfortable working with large datasets, collaborating with business teams…",India,data scientist,,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5711044274,data scientist,Cosette Network Pvt Ltd,"Noida, Ghaziabad",,,"Exp.:- 7-14 yrs Location :- Noida What you need: ● 7–10 years of experience in Data Science / ML Engineering. ● Strong hands-on experience building production-grade recommendation systems. ● Practical experience with: ○ LightFM ○ Matrix factorization (ALS, SVD) ○ Deep Learning–based Two-Tower models ○ Ranking and re-ranking strategies ● Strong foundation in statistics, probability, and experimental design. ● Experience with ML frameworks such as Scikit-learn, PyTorch, TensorFlow, XGBoost, Light…",India,data scientist,14,Not specified,[],0,Mid,FALSE,,FALSE
5699705517,data scientist,EdgeVerve,"Bangalore, Karnataka",,,"Role Designation: Member of Technical Staff (PE) - Emerging Tech Job Location: Bangalore, Chennai Job Summary: We are seeking a highly skilled and motivated Data Scientists (AI/ML) with strong programming skills to join our growing AI Engineering team. The ideal candidate will be responsible for designing, developing, and deploying scalable code and solutions that drive business impact. Key Responsibilities: The ideal candidate will have strong coding skills in Python and experience building sc…",India,data scientist,,Not specified,['python'],1,Mid,FALSE,,FALSE
5711045023,data scientist,Infosys Finacle,"Chennai, Tamil Nadu",,,"Job Title: Data Scientist AIML Engineer Experience: 5 Years Location: Chennai, Bengaluru (Chennai preferred) - Onsite Mandatory Skills: AI‑driven products using GenAI, LLMs, RAG, and Machine Learning. Join us in building cutting‑edge AI solutions that drive real business impact. Job Description : Must have skills: 5 years of experience in Data Science / AI Excellent analytical and problem‑solving skills Strong experience using Python, SQL (SLQ*) and statistical programming languages Hands‑on ex…",India,data scientist,5,Not specified,"['python', 'sql', 'machine learning', 'excel']",4,Mid,FALSE,,FALSE
5685310930,data scientist,HCLSoftware,"Navi Mumbai, Maharashtra",,,"Please share CV to monica_sharma@hcl-software.com with the below details: Total Experience- Current CTC- Expected CTC- Notice Period- Location preference- Bangalore/ Pune/ Navi Mumbai HCL Software ( hcl-software.com ) delivers software that fulfils the transformative needs of clients around the world. We build award winning software across AI, Automation, Data & Analytics, Security and Cloud. The HCL Unica Marketing Platform enables our customers to deliver precision and high performance Market…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5694090856,data scientist,Circuitry.ai,"Hyderabad, Telangana",,,"Data Scientist Location: Hyderabad, India – 5 days a week onsite requirement Experience: 3–5 Years Company: Circuitry.ai About Circuitry.ai Circuitry.ai is an Enterprise AI SaaS company building advanced AI systems for the US SLM sector. We specialize in: Production-grade RAG architectures Fine-tuned LLM systems Knowledge Graph–driven AI Agentic AI frameworks Trust-centric AI systems with explainability and evidence Our focus is solving the “Trust in AI” problem for enterprises by combining LLM…",India,data scientist,5,Not specified,[],0,Mid,FALSE,,FALSE
5694090699,data scientist,WebMD,India,,,"About the company: Headquartered in El Segundo, Calif., Internet Brands® is a fully integrated online media and software services organization focused on four high-value vertical categories: Health, Automotive, Legal, and Home/Travel. The company's award-winning consumer websites lead their categories and serve more than 250 million monthly visitors, while a full range of web presence offerings has established deep, long-term relationships with SMB and enterprise clients. Internet Brands' power…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5659386866,data scientist,Media.net,"Bangalore, Karnataka",,,"Role : Data Scientist 2 About Media.net : Media.net is a leading global ad tech company, building innovative products and solutions for advertisers and publishers. Media.net creates the most transparent and efficient path for ad budgets to become publisher revenue, while delivering meaningful value to advertisers, publishers, app developers, and end users across the open web. We are one of the world’s largest independent contextual advertising businesses, with one of the industry’s most compreh…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5690365227,data scientist,Kaleidofin Private Limited,India,,,"What you’ll do? • Provide analytical insights by analyzing various types of data, including mining our customer data, review of relevant cases/samples, and incorporation of feedback from others. • Work closely with business partners and stakeholders to determine how to design analysis, testing, and measurement approaches that will significantly improve our ability to understand and address emerging business issues. • Produce intelligent, scalable, and automated solutions by leveraging Data Scie…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5697210103,data scientist,Deloitte,"Bangalore, Karnataka",,,"Technology & Transformation – EAD – AI/ML – Data Science- Senior Consultant Your potential, unleashed. India’s impact on the global economy has increased at an exponential rate, and Deloitte presents an opportunity to unleash and realize your potential amongst cutting-edge leaders and organizations shaping the future of the region, and indeed, the world beyond. At Deloitte, bring your whole self to work every day. Combine that with our drive to propel with purpose, and you have the perfect play…",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5697518230,data scientist,PwC,"Mumbai, Maharashtra",,,"Job Description: Lead / Senior Machine Learning Engineer (Predictive Analytics) Location: Mumbai (On-site/Hybrid) Experience: 5 – 10 Years Notice Period: Immediate Joiners Preferred Domain: Financial Services (Banking, Insurance, or Asset Management) Role Overview As a Lead Machine Learning Engineer, you will bridge the gap between complex financial data and actionable business strategy. You won't just build models; you will design the predictive engines that power credit scoring, fraud detecti…",India,data scientist,10,Not specified,['machine learning'],1,Mid,FALSE,,FALSE
5702487038,data scientist,dentsu,"Bangalore, Karnataka",,,"Job Title: AI Engineer Job Description Key Responsibilities Team Leadership & Management Lead and manage a team of 5-10 AI engineers, ML engineers, and data scientists Conduct performance reviews, provide mentoring, and support career development Foster a collaborative culture focused on innovation and continuous learning Manage team workload distribution and resource allocation Technical Leadership Design and develop AI models and algorithms from scratch. Implement AI solutions that integrate …",India,data scientist,,Not specified,[],0,Mid,FALSE,,FALSE
5681943334,data scientist,Assembly Global,"Bangalore, Karnataka",,,"Role: Data Scientist Years of Experience: 2-4 years Job Location: Bangalore (Indiranagar) Work Type: Hybrid Shift Timing : 9:30 AM to 6:30 PM Notice Period : Looking for candidate who can join us in 30-60 days Responsibilities: We are seeking a specialized Data & ML Engineer with 4 Yr Experience to implement our advanced analytics strategy within the Amazon Marketing Cloud (AMC) ecosystem. You will be successful in this role if you are used to leveraging AMC’s ""clean room"" environment to build …",India,data scientist,4,Not specified,[],0,Mid,FALSE,,FALSE
5693751398,data scientist,Lingaro,India,,,"Data Scientist - Gen AI, NLP, Databricks India, Remote Growth through diversity, equity, and inclusion. As an ethical business, we do what is right — including ensuring equal opportunities and fostering a safe, respectful workplace for each of us. We believe diversity fuels both personal and business growth. We're committed to building an inclusive community where all our people thrive regardless of their backgrounds, identities, or other personal characteristics. Tasks/ Responsibilities: Imple…",India,data scientist,,Not specified,[],0,Mid,TRUE,,FALSE
